accuracy,precision,recall,f1-score,auc,mcc,hospital,model,method,n_calib,n_test,tag
0.6628175519630485,0.49814126394052044,0.9241379310344827,0.6473429951690821,0.8456896551724137,0.44306117760569025,H1,logreg,raw,30,433,manual_logreg_no_scaler
0.6921163413700727,0.6010081426909655,0.7276995305164319,0.6583138670630707,0.7702611502347418,0.3885555434417548,H10,logreg,raw,30,10452,manual_logreg_no_scaler
0.7265193370165746,0.7613168724279835,0.8185840707964602,0.7889125799573561,0.7934994794377929,0.4042581942487014,H11,logreg,raw,30,362,manual_logreg_no_scaler
0.8048973143759873,0.9250780437044746,0.8355263157894737,0.8780246913580247,0.8357496463932108,0.4102537887675191,H12,logreg,raw,30,1266,manual_logreg_no_scaler
0.751219512195122,0.8083333333333333,0.776,0.7918367346938775,0.8300999999999998,0.48368707474410544,H13,logreg,raw,30,205,manual_logreg_no_scaler
0.7160454832596336,0.43345323741007197,0.6418109187749668,0.5174449812130971,0.7627389843218014,0.33945643302422357,H14,logreg,raw,30,3166,manual_logreg_no_scaler
0.7538361083904669,0.5278396436525612,0.5895522388059702,0.5569917743830788,0.755528741859538,0.38841165623227136,H15,logreg,raw,30,3063,manual_logreg_no_scaler
0.6495956873315364,0.3856589147286822,0.7316176470588235,0.5050761421319797,0.7473615288366635,0.3056425217252702,H16,logreg,raw,30,3339,manual_logreg_no_scaler
0.6704545454545454,0.6011964107676969,0.8317241379310345,0.6979166666666666,0.7809851069808518,0.378431183954858,H17,logreg,raw,30,1584,manual_logreg_no_scaler
0.7856821251688428,0.8450402144772118,0.893930799773114,0.8687982359426681,0.7612099265097455,0.2899537484788475,H18,logreg,raw,30,2221,manual_logreg_no_scaler
0.6893939393939394,0.8363636363636363,0.7150259067357513,0.770949720670391,0.7510034299058599,0.30659236948042284,H19,logreg,raw,30,264,manual_logreg_no_scaler
0.7650273224043715,0.6679174484052532,0.8146453089244852,0.734020618556701,0.8548347452199531,0.5355957149335427,H2,logreg,raw,30,1098,manual_logreg_no_scaler
0.6862123613312203,0.6785714285714286,0.6375838926174496,0.657439446366782,0.7481004494427315,0.36909206621525653,H20,logreg,raw,30,631,manual_logreg_no_scaler
0.7357142857142858,0.7866666666666666,0.7375,0.7612903225806451,0.7854166666666667,0.46719750028601853,H21,logreg,raw,30,140,manual_logreg_no_scaler
0.6470019342359767,0.7533068783068783,0.6120365394948952,0.6753631781796621,0.7027764872152037,0.30528417891374976,H22,logreg,raw,30,3102,manual_logreg_no_scaler
0.4006024096385542,0.9605263157894737,0.36019736842105265,0.5239234449760766,0.6787182800751881,0.1167457839910088,H23,logreg,raw,30,664,manual_logreg_no_scaler
0.6450456323337679,0.8688327316486161,0.6237580993520518,0.7261755091777722,0.7253273443303819,0.2886925252508128,H24,logreg,raw,30,3068,manual_logreg_no_scaler
0.5479271770125027,0.9361942405420667,0.4597892401552967,0.6167007625069741,0.7437141315715501,0.2846645793858275,H25,logreg,raw,30,4559,manual_logreg_no_scaler
0.6751918158567775,0.7352216748768473,0.6707865168539325,0.7015276145710928,0.7452138832394226,0.3486809306420068,H26,logreg,raw,30,1564,manual_logreg_no_scaler
